rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,HYMC,Hycroft Mining Holding,gold,explorer,mid,45.16,100.0,0.0892,0.1018,0.3485,STRONG_DOWN,473.1,1281.04,1216.62,-46.18,57.2,114.03,0.666,LOW,-,39.2817,38.2688,22.0537,1,642.5982,LEADER,135.0628
2,0,2308.TW,Delta Electronics Inc,lithium,producer,large,2195.0,97.5,-0.013,0.1352,0.4907,STRONG_DOWN,117.33,507.08,618.99,-17.21,54.77,64.02,1.0016,MED,-,2059.75,1692.6,1097.94,1,433.8123,LEADER,98.1725
3,6,FDY.TO,Faraday Copper,copper,explorer,mid,5.74,100.0,0.1276,0.1378,0.7137,STRONG_DOWN,180.0,617.5,655.26,-33.95,51.2,93.74,1.2826,MED,-,5.016,4.6474,2.8223,1,337.2733,LEADER,82.6217
4,7,SCZ.V,Santacruz Silver Mining,silver,producer,mid,13.8,96.67,0.0186,0.0144,-0.0514,STRONG_UP,85.48,563.46,832.43,-57.28,51.2,90.18,0.7163,LOW,-,11.787,11.8398,11.0705,1,319.9072,LEADER,79.0782
5,13,KCP.V,King Copper Discovery,copper,producer,small,1.24,98.78,0.1399,0.3609,0.2088,FLAT,47.62,608.57,818.52,-47.77,45.2,87.6,1.297,MED,-,0.957,0.9156,0.7751,1,314.0118,LEADER,78.2182
6,-2,ARG.TO,Amerigo Resources,copper,producer,mid,6.71,95.12,-0.0184,0.0329,0.2586,STRONG_DOWN,114.12,321.94,354.48,-28.72,57.6,57.75,1.0711,MED,-,6.2494,5.6018,4.0479,1,321.1065,LEADER,76.6035
7,-2,PLS.AX,PLS GROUP LTD,lithium,producer,large,6.5,85.0,0.0418,0.0774,0.2639,STRONG_DOWN,103.12,310.09,59.31,-30.79,55.34,57.16,1.3109,MED,-,6.018,5.3434,3.8603,1,300.2211,LEADER,75.854
8,12,HL,Hecla Mining Co,silver,producer,large,20.57,76.67,-0.0048,-0.0563,-0.0647,STRONG_UP,37.02,317.15,296.59,-46.39,53.6,67.99,1.1032,MED,-,18.6045,19.0623,16.5059,1,250.0273,LEADER,73.8995
9,12,5802.T,Sumitomo Electric Industries,lithium,producer,large,11650.0,90.0,0.1769,-0.0169,0.2397,FLAT,121.44,351.04,418.37,-22.31,56.2,78.63,1.9182,HIGH,-,10385.2,10022.0666,6561.6839,1,250.905,LEADER,70.2583
10,0,ABRA.TO,"ticker
ABRA.TO    AbraSilver Resources
ABRA.TO    AbraSilver Resources
ABRA.TO    AbraSilver Resources
Name: name, dtype: object",copper,explorer,mid,17.69,97.56,-0.0542,0.0438,0.1767,STRONG_DOWN,148.8,440.98,580.38,-43.5,54.8,91.64,1.4676,MED,-,16.7735,14.4596,10.2829,1,263.7017,LEADER,70.0535
11,-4,ARE.TO,Aecon Group,uranium,producer,mid,50.08,85.48,-0.0887,0.0808,0.4369,STRONG_DOWN,78.15,177.44,211.9,-21.01,57.2,39.12,1.5888,HIGH,-,49.9815,45.1812,31.9948,1,259.4477,LEADER,67.3023
