rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,PUCOBRE.SN,Sociedad Punta Del Cobre,copper,producer,large,15750.0,94.81,-0.0402,0.024,0.059,STRONG_DOWN,25.27,204.31,248.04,-38.3,48.58,28.93,1.5282,HIGH,-,16629.3,16356.1,12831.2083,1,343.0875,LEADER,95.8504
2,0,HYMC,Hycroft Mining Holding,gold,explorer,mid,23.62,100.0,-0.0411,-0.1845,-0.2113,STRONG_UP,-0.63,652.23,844.8,-61.07,54.4,87.2,0.8166,LOW,EARLY,24.842,31.8189,26.3679,0,406.8953,LAGGARD,95.2677
3,0,FDY.TO,Faraday Copper,copper,explorer,mid,6.23,100.0,0.1237,0.1139,0.4732,FLAT,117.07,535.71,659.76,-33.95,54.4,71.13,0.58,LOW,-,5.7475,5.5806,3.6234,1,409.7126,LEADER,88.0329
4,0,MFRISCOA-1.MX,Minera Frisco Sab De Cv,gold,explorer,large,12.99,95.28,0.0651,0.3201,0.504,STRONG_DOWN,44.82,252.99,313.69,-41.62,48.19,45.58,0.0234,LOW,-,11.54,10.6694,9.9859,1,267.4758,LEADER,66.1884
5,0,2308.TW,Delta Electronics Inc,lithium,producer,large,1970.0,97.5,0.0708,-0.0437,0.356,FLAT,117.38,331.44,431.1,-27.8,51.45,63.3,0.5576,LOW,-,2122.1915,2155.2456,1374.1981,1,269.3917,LEADER,62.8097
6,0,PLS.AX,PLS GROUP LTD,lithium,producer,large,5.13,87.5,0.0001,-0.0525,0.0213,FLAT,19.03,236.39,71.0,-25.52,54.94,49.17,0.5882,LOW,-,5.7315,6.0174,4.5587,1,264.1337,LEADER,60.5517
7,0,AGMR.TO,Silver Mountain Resources,silver,explorer,small,3.32,100.0,0.0157,-0.1847,-0.049,FLAT,-18.02,444.26,4642.86,-47.21,50.4,85.67,0.8345,LOW,-,3.6235,3.8494,3.675,0,261.3613,LAGGARD,59.3958
8,-7,CXU.AX,Cauldron Energy,uranium,producer,small,0.105,100.0,0.0818,1.2812,1.5843,STRONG_DOWN,356.52,1066.67,320.0,-44.44,37.55,167.63,0.4537,LOW,-,0.0856,0.0663,0.0364,1,238.9389,LEADER,56.9862
9,0,ARE.TO,Aecon Group,uranium,producer,mid,49.51,92.06,0.1195,0.2537,0.3083,STRONG_DOWN,58.48,146.9,262.46,-25.42,54.8,40.79,2.6795,HIGH,-,44.4656,46.9867,36.2761,1,197.3508,LEADER,55.0802
10,0,MAU.TO,Montage Gold,gold,explorer,mid,17.06,98.11,0.117,0.1731,0.1975,STRONG_DOWN,72.85,279.96,1182.71,-25.76,54.0,69.72,1.1872,MED,-,15.6385,15.1024,11.8638,1,216.833,LEADER,54.7166
11,0,ALS.TO,Altius Minerals,copper,producer,mid,64.21,84.42,0.0526,0.2022,0.2445,STRONG_DOWN,56.26,139.6,205.26,-16.0,58.4,35.6,1.3019,MED,-,59.355,55.7311,45.1319,1,229.0132,LEADER,53.4335
12,0,HL,Hecla Mining Co,silver,producer,large,16.33,86.67,0.0024,0.0663,-0.0804,FLAT,-14.87,169.36,217.64,-55.81,53.6,64.55,1.3379,MED,PROGRESS,15.4875,17.0333,17.9745,0,140.6334,LAGGARD,53.3975
13,0,LGD.TO,Liberty Gold Corp,gold,producer,mid,1.52,99.06,0.0272,-0.0303,0.4343,FLAT,83.13,360.61,360.61,-41.21,44.0,78.71,0.7965,LOW,-,1.4665,1.4868,1.113,1,201.5839,LEADER,51.7891
14,-12,AUGO,"ticker
AUGO    Aura Minerals
AUGO    Aura Minerals
Name: name, dtype: object",copper,producer,large,65.46,89.61,0.0,0.1442,-0.2293,FLAT,32.22,178.12,178.12,-50.65,57.02,75.14,1.3787,MED,-,61.9125,72.2461,60.1026,1,135.1701,LEADER,51.3689
15,0,FF.TO,First Mining Gold,gold,explorer,mid,0.69,97.17,0.1338,0.4912,0.5152,STRONG_DOWN,38.0,272.97,452.0,-50.62,45.6,94.62,2.1999,HIGH,-,0.5435,0.5059,0.4808,1,131.5532,LEADER,49.4867
16,0,DSV.TO,Discovery Silver Corp,silver,producer,large,9.13,93.33,0.1342,0.1961,0.0302,FLAT,8.43,206.38,881.72,-38.49,53.6,75.5,1.2062,MED,-,8.245,8.6464,8.1909,1,146.5132,LEADER,48.9267
