rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,HYMC,Hycroft Mining Holding,gold,explorer,mid,37.5,100.0,-0.0011,-0.0307,0.3662,FLAT,396.69,1039.82,871.5,-46.18,55.65,146.21,0.5395,LOW,-,35.119,38.9121,18.1077,1,395.7722,LEADER,90.6518
2,0,5802.T,Sumitomo Electric Industries,lithium,producer,large,10580.0,95.0,0.0557,-0.0383,0.6456,FLAT,153.72,428.46,355.08,-22.31,58.68,74.66,1.1621,MED,-,9639.7415,9224.1518,5895.9748,1,336.7519,LEADER,81.475
3,0,2308.TW,Delta Electronics Inc,lithium,producer,large,1735.0,100.0,0.1602,0.1813,0.7745,STRONG_DOWN,96.27,435.11,467.42,-17.21,54.17,65.65,0.8914,LOW,-,1484.0,1349.6,927.6778,1,359.024,LEADER,74.6738
4,0,047040.KS,Daewoo Eng & Co,uranium,producer,large,24300.0,98.39,0.3796,1.0398,5.6671,STRONG_DOWN,570.34,659.38,555.87,-27.11,50.42,142.31,2.0219,HIGH,-,17314.0,11465.4,5747.775,1,233.6146,LEADER,68.9441
5,1,ARE.TO,Aecon Group,uranium,producer,mid,46.0,80.65,0.0516,0.2253,0.4241,STRONG_DOWN,86.78,181.85,186.16,-21.01,58.06,37.83,1.034,MED,-,42.5333,39.4901,28.7176,1,279.1026,LEADER,65.0445
6,-1,FDY.TO,Faraday Copper,copper,explorer,mid,4.56,100.0,-0.0171,-0.0829,0.6463,FLAT,156.18,500.0,580.6,-33.95,49.6,90.03,0.5801,LOW,-,4.159,4.1104,2.3928,1,275.4637,LEADER,63.6964
7,0,PLS.AX,PLS GROUP LTD,lithium,producer,large,5.36,90.0,-0.0029,0.0359,0.1217,STRONG_DOWN,100.0,278.8,32.35,-30.79,54.22,58.51,0.5675,LOW,-,4.89,4.6734,3.3801,1,258.3569,LEADER,60.7003
8,2,002709.SZ,GUANGZHOU TINCI MATERIALS -A,lithium,producer,large,46.72,65.0,0.0214,-0.1057,-0.0793,FLAT,36.88,176.01,97.51,-21.71,52.92,45.15,1.9139,HIGH,-,44.94,43.4258,34.2018,1,206.3036,CONTENDER,58.2758
9,-1,MIN.AX,MINERAL RESOURCES LTD,lithium,producer,large,57.98,82.5,0.0475,-0.1054,-0.0373,FLAT,29.8,221.4,-19.51,-30.29,56.22,52.39,0.5724,LOW,-,55.137,55.3144,45.7145,1,237.5822,LEADER,57.3572
10,-1,AGMR.TO,Silver Mountain Resources,silver,explorer,small,3.77,100.0,-0.0409,-0.0528,0.0478,FLAT,26.09,573.21,2916.0,-43.49,50.81,120.14,0.3544,LOW,-,3.8175,4.2519,3.0533,1,242.4256,LEADER,56.6857
