rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,G11.AX,G11 Resources Limited,Gold,small,0.36,100.0,0.0496,0.24,0.132,FLAT,44.0,2471.43,1185.71,-32.05,35.29,68.13,1.3182,MED,-,0.3328,0.3178,0.2205,1,1280.1514,LEADER,275.6789
2,0,TM1.AX,Terra Metals Limited,Gold,small,0.33,99.35,0.1486,0.0876,0.06,STRONG_UP,127.59,1122.22,489.29,-46.49,43.48,101.18,0.6148,LOW,-,0.3245,0.3154,0.2013,1,482.2517,LEADER,103.1931
3,0,A1G.AX,African Gold Limited,Gold,small,1.04,98.69,-0.0105,0.129,0.3717,STRONG_DOWN,240.98,670.37,3900.0,-37.36,46.56,73.54,0.0,LOW,-,1.024,0.9613,0.5675,1,424.4281,LEADER,87.7307
4,0,DTR.AX,Dateline Resources Limited,Gold,mid,0.24,97.39,0.012,-0.3968,-0.124,FLAT,-5.88,566.67,2081.82,-71.54,47.43,106.71,0.7126,LOW,EARLY,0.2813,0.3719,0.3162,0,251.8696,LAGGARD,68.8722
5,0,DGR.AX,DGR Global Limited,Gold,small,0.028,98.04,-0.0105,-0.0583,0.0067,FLAT,64.71,600.0,86.67,-40.0,26.48,82.71,0.0454,LOW,-,0.0299,0.0311,0.0259,1,192.0929,LEADER,46.8398
6,0,KCN.AX,Kingsgate Consolidated Limited,Gold,mid,6.94,91.5,0.1266,0.3695,0.4247,STRONG_DOWN,59.98,239.2,346.54,-43.14,56.13,83.32,0.5489,LOW,-,6.0795,5.8023,4.6585,1,161.1388,LEADER,43.6661
7,0,FAL.AX,Falcon Metals Limited,Gold,small,0.505,96.08,0.0214,0.0112,-0.2157,STRONG_UP,-15.83,339.13,236.67,-61.21,41.5,100.73,0.3871,LOW,-,0.5108,0.5516,0.6682,0,139.7192,LAGGARD,40.3911
8,0,TOR.AX,Torque Metals Limited,Gold,small,0.475,96.73,0.0954,-0.0302,0.9304,FLAT,97.92,379.8,227.59,-36.23,45.45,112.65,0.7639,LOW,-,0.4857,0.4443,0.326,1,153.2341,LEADER,38.521
9,13,ERM.AX,Emmerson Resources Limited,Gold,small,0.42,88.89,0.1107,0.077,0.5034,FLAT,47.37,200.0,740.0,-23.81,44.27,69.77,1.5881,HIGH,-,0.4017,0.3864,0.2905,1,126.9027,LEADER,37.5793
10,1,USL.AX,Unico Silver Limited,Gold,small,0.73,92.16,0.2828,0.1987,-0.0133,STRONG_UP,36.45,239.53,356.25,-50.88,45.45,100.93,0.9662,LOW,-,0.6452,0.7053,0.6661,1,107.8655,LEADER,33.3044
11,9,WWI.AX,West Wits Mining Limited,Gold,small,0.605,90.85,0.1323,-0.0518,-0.1225,STRONG_UP,18.63,218.42,303.33,-43.55,38.74,75.15,0.4302,LOW,-,0.5965,0.6697,0.589,1,112.5966,LEADER,32.6767
12,1,AQI.AX,Alicanto Minerals Limited,Gold,small,1.375,94.12,-0.0387,-0.1667,-0.1549,FLAT,172.82,281.94,525.0,-47.03,39.13,101.04,0.3183,LOW,-,1.6237,1.6933,1.1162,1,109.1893,LEADER,32.0808
13,-1,NEM.AX,Newmont Corporation,Gold,large,160.35,70.59,0.0513,-0.0059,0.0772,FLAT,27.92,93.65,159.87,-29.94,56.92,51.32,0.578,LOW,-,157.8735,159.0538,142.0717,1,103.8713,CONTENDER,32.0453
14,9,BCM.AX,Brazilian Critical Minerals Limited,Gold,small,0.035,94.77,0.0845,0.2067,0.2325,STRONG_DOWN,20.69,288.89,45.83,-50.0,36.36,116.42,1.0461,MED,-,0.0312,0.0315,0.0279,1,90.2251,LEADER,31.4596
15,-1,NMG.AX,New Murchison Gold Limited,Gold,small,0.047,90.2,-0.0513,-0.0215,-0.1967,FLAT,38.24,213.33,370.0,-50.67,38.8,80.39,0.7938,LOW,-,0.0481,0.0508,0.0417,1,102.9647,LEADER,31.295
16,-7,PDI.AX,Predictive Discovery Limited,Gold,mid,0.945,85.62,0.0466,0.0561,0.2489,STRONG_DOWN,75.0,158.9,372.5,-30.85,48.22,69.0,0.5693,LOW,-,0.9392,0.8865,0.6821,1,111.0486,LEADER,30.8654
17,-1,BCN.AX,Beacon Minerals Limited,Gold,small,2.9,86.93,0.0012,-0.1111,-0.139,STRONG_UP,13.73,164.03,164.03,-38.13,46.25,69.78,0.2658,LOW,-,3.121,3.3488,2.8366,1,108.7157,LEADER,30.8037
18,-3,LAT.AX,Latitude 66 Limited,Gold,small,0.175,92.81,-0.0105,0.0694,0.2701,STRONG_DOWN,257.14,272.34,8650.0,-51.06,33.99,90.89,0.1037,LOW,-,0.1735,0.1627,0.097,1,101.8468,LEADER,30.4801
19,0,RSG.AX,Resolute Mining Limited,Gold,mid,1.29,78.43,0.0748,-0.1015,0.0087,FLAT,51.76,115.0,203.53,-31.25,50.99,68.37,1.146,MED,-,1.3325,1.3805,1.1302,1,85.7664,LEADER,30.0668
20,-10,WGX.AX,Westgold Resources Limited,Gold,large,5.6,71.24,0.0183,-0.1207,-0.1027,FLAT,0.9,93.99,161.43,-37.64,52.57,63.7,0.5231,LOW,-,6.0025,6.2034,5.5372,1,77.5691,CONTENDER,30.0567
21,39,AS1.AX,Asara Resources Limited,Gold,small,0.15,93.46,0.4907,0.1511,0.3534,FLAT,105.48,275.0,1150.0,-35.48,37.15,136.29,5.0596,HIGH,-,0.135,0.1312,0.0962,1,74.9597,LEADER,29.0715
22,-4,GA8.AX,GoldArc Resources Limited,Gold,small,0.077,88.24,-0.0233,0.3451,0.2701,FLAT,63.83,196.15,196.15,-44.74,42.07,97.1,1.0507,MED,-,0.073,0.0639,,0,84.9865,LAGGARD,28.9154
23,-6,GGP.AX,Greatland Resources Limited,Gold,large,14.9,73.86,0.0807,0.0648,0.306,FLAT,96.31,104.11,104.11,-36.89,50.0,74.71,0.7034,LOW,-,14.2235,12.9882,9.7332,1,69.6758,CONTENDER,28.4263
24,0,VTM.AX,Victory Metals Limited,Gold,small,1.65,84.97,-0.0283,-0.0672,0.3825,FLAT,50.0,157.81,560.0,-46.36,45.34,85.25,0.5457,LOW,-,1.7327,1.5612,1.3394,1,83.9322,LEADER,26.8582
25,1,TSO.AX,Tesoro Gold Limited,Gold,small,1.05,86.27,-0.0057,0.0594,-0.0158,FLAT,22.81,159.26,66.67,-41.05,45.06,81.25,0.532,LOW,-,1.064,0.999,0.9547,1,88.3231,LEADER,26.7189
26,10,FFM.AX,FireFly Metals Ltd,Gold,mid,1.925,77.78,0.0572,-0.0405,0.0957,FLAT,7.54,112.71,123.84,-37.28,49.8,82.4,0.8932,LOW,-,2.0062,1.8854,1.6907,1,68.1167,LEADER,25.4806
27,2,SBM.AX,St Barbara Limited,Gold,mid,0.645,73.2,0.0395,-0.0719,0.0451,FLAT,30.3,101.56,168.75,-38.37,43.87,66.01,0.3841,LOW,-,0.663,0.6738,0.5653,1,67.4981,CONTENDER,25.0376
28,-7,GDX,Van Eck Gold Miners AU GDX,Gold,small,94.59,68.63,0.0951,-0.0098,0.0228,FLAT,34.65,89.15,172.61,-30.84,57.6,54.71,0.7659,LOW,-,93.0695,94.4068,82.8297,1,93.8637,CONTENDER,24.9714
29,-4,RXR.AX,Robex Resources Inc.,Gold,mid,7.23,72.55,0.0929,0.1472,0.2175,STRONG_DOWN,61.74,100.28,100.28,-32.16,53.3,65.98,0.337,LOW,-,6.3255,6.6738,5.0748,1,81.0058,CONTENDER,24.9608
30,9,ORP.AX,Orpheus Uranium Limited,Gold,small,0.069,79.08,-0.0386,0.2095,0.1489,FLAT,25.45,115.62,-26.6,-37.84,38.26,79.29,1.8983,HIGH,-,0.0646,0.0626,0.05,1,55.7928,LEADER,24.3686
31,2,CTO.AX,Citigold Corporation Limited,Gold,small,0.016,95.42,-0.0693,-0.1996,0.1701,FLAT,33.33,300.0,166.67,-43.48,27.27,120.64,0.5076,LOW,-,0.0191,0.0182,0.013,1,67.8133,LEADER,23.9758
32,6,EVN.AX,Evolution Mining Limited,Gold,large,13.05,58.17,0.0622,0.0031,-0.017,STRONG_UP,23.01,55.15,261.57,-34.17,52.17,64.23,0.8902,LOW,-,12.9905,13.5081,11.7407,1,44.7927,CONTENDER,23.429
33,-2,PRX.AX,Prodigy Gold NL,Gold,small,0.082,75.16,-0.0225,0.5043,0.3273,FLAT,43.86,105.0,84.5,-66.67,28.46,65.61,0.8864,LOW,-,0.0662,0.0627,0.0585,1,45.5464,LEADER,23.086
34,1,PRU.AX,Perseus Mining Limited,Gold,large,5.52,59.48,0.0054,0.0135,0.0906,STRONG_DOWN,16.47,56.06,150.82,-28.47,49.8,43.97,0.7359,LOW,-,5.5465,5.4325,5.0311,1,63.496,CONTENDER,22.9491
35,12,TAM.AX,Tanami Gold NL,Gold,small,0.079,81.05,-0.1875,-0.0638,-0.1081,FLAT,19.7,119.44,113.51,-36.8,39.13,93.82,3.1803,HIGH,-,0.092,0.0976,0.0783,1,49.8173,LEADER,22.8949
36,8,BM1.AX,Ballard Mining Limited,Gold,small,0.78,76.47,0.1637,0.1012,0.0432,STRONG_UP,39.29,110.81,110.81,-43.65,44.23,84.28,0.901,LOW,-,0.6933,0.7198,0.6432,1,58.1533,LEADER,22.298
37,0,RRL.AX,Regis Resources Limited,Gold,mid,6.85,52.94,-0.0551,-0.0396,-0.0647,FLAT,6.34,45.25,235.46,-39.58,53.75,60.47,1.1226,MED,-,7.2345,7.364,6.6116,1,40.2238,CONTENDER,22.1961
38,-11,VAU.AX,Vault Minerals Limited,Gold,mid,4.7,58.82,0.0352,0.0573,-0.0091,FLAT,2.54,55.99,64.75,-41.81,50.2,59.69,0.9988,LOW,-,4.6695,4.6731,4.5844,1,47.0894,CONTENDER,21.9269
39,10,ORE.AX,Orezone Gold Corporation,Gold,mid,2.13,66.01,0.0197,-0.0777,-0.1179,STRONG_UP,54.91,73.17,73.17,-38.91,48.68,74.61,0.7099,LOW,-,2.293,2.3388,,0,47.7409,LAGGARD,21.8888
40,15,DPM.AX,DPM Metals Inc.,Gold,large,48.35,56.86,0.0195,-0.089,0.0026,FLAT,49.76,52.97,52.97,-30.84,54.37,59.55,0.2063,LOW,-,50.7815,51.9935,,0,48.3631,LAGGARD,21.5113
41,22,GML.AX,Gateway Mining Limited,Gold,small,0.064,81.7,0.023,-0.0473,-0.0333,FLAT,-21.95,120.69,326.67,-44.76,37.55,73.08,0.1367,LOW,-,0.0677,0.0684,0.0673,0,62.0128,LAGGARD,21.4621
42,-1,NST.AX,Northern Star Resources Limited,Gold,large,21.16,28.76,-0.0076,-0.0972,-0.1285,STRONG_UP,-12.82,9.54,54.07,-45.32,53.36,66.41,1.0595,MED,EARLY,22.425,23.0461,23.584,0,7.6688,WEAK,21.3087
43,7,ALK.AX,Alkane Resources Limited,Gold,mid,1.52,69.93,0.0212,-0.1171,0.1168,FLAT,45.45,92.41,166.67,-26.23,48.22,68.53,0.868,LOW,-,1.6323,1.5954,1.2789,1,65.0193,CONTENDER,21.261
44,1,GMD.AX,Genesis Minerals Limited,Gold,large,6.22,50.98,0.0613,-0.0105,0.0088,FLAT,5.78,42.66,251.41,-36.46,52.17,67.06,0.5045,LOW,-,6.3175,6.3838,6.1651,1,33.1882,CONTENDER,21.0902
45,-15,SX2.AX,Southern Cross Gold Consolidated Ltd,Gold,mid,9.59,64.05,-0.0177,-0.0025,0.0624,STRONG_DOWN,20.18,68.25,152.37,-34.88,52.17,64.81,0.864,LOW,-,10.4895,10.05,8.8275,1,54.9356,CONTENDER,20.7241
46,-4,FXG.AX,Felix Gold Limited,Gold,small,0.26,63.4,0.0103,-0.1091,-0.2048,STRONG_UP,-42.22,62.5,242.11,-71.15,42.69,92.76,0.4738,LOW,-,0.2682,0.278,0.355,0,28.7637,LAGGARD,20.6349
47,1,BGL.AX,Bellevue Gold Limited,Gold,mid,1.58,62.75,0.0101,-0.0886,0.0141,FLAT,36.21,62.05,-7.33,-36.93,50.2,69.74,0.6034,LOW,-,1.6425,1.6212,1.3859,1,44.6655,CONTENDER,20.2656
48,5,TTM.AX,Titan Minerals Limited,Gold,small,0.82,74.51,0.0031,0.078,0.0095,FLAT,37.82,105.0,215.38,-35.78,42.29,71.35,0.5763,LOW,-,0.8072,0.8573,0.6968,1,62.2348,CONTENDER,20.1925
49,-9,WGR.AX,Western Gold Resources Limited,Gold,small,0.15,79.74,0.0252,-0.024,-0.1481,STRONG_UP,-9.09,117.39,305.41,-50.48,37.55,100.66,0.9833,LOW,-,0.1541,0.166,0.1606,0,43.7914,LAGGARD,20.0647
50,15,SNM.AX,Sentinel Metals Limited,Gold,small,0.655,77.12,0.0645,0.0477,0.1599,FLAT,107.94,111.29,111.29,-33.12,49.23,83.46,0.0568,LOW,-,0.6371,0.6106,,0,65.6461,LAGGARD,20.0098
51,6,SNG.AX,Siren Gold Limited,Gold,small,0.08,51.63,0.0034,0.0156,-0.0981,FLAT,-23.81,42.86,9.59,-47.14,40.32,49.01,3.753,HIGH,-,0.0797,0.0845,0.0918,0,35.2581,LAGGARD,19.8955
52,7,HAW.AX,Hawthorn Resources Limited,Gold,small,0.098,67.97,-0.0305,0.0608,-0.2223,FLAT,11.36,81.48,40.0,-40.69,26.48,57.79,1.5716,HIGH,-,0.1017,0.0978,0.0884,1,37.3357,CONTENDER,19.8608
53,3,AAU.AX,Antilles Gold Limited,Gold,small,0.011,87.58,-0.1643,-0.1758,-0.1124,FLAT,37.5,175.0,0.0,-35.29,28.06,136.67,3.4368,HIGH,-,0.0131,0.0136,0.0103,1,35.9296,LEADER,19.7737
54,-3,BGD.AX,Barton Gold Holdings Limited,Gold,small,0.97,66.67,0.0451,0.01,0.0016,STRONG_UP,-14.16,74.77,212.9,-48.23,47.83,78.05,0.7022,LOW,-,0.9608,0.9739,1.0727,0,45.8229,LAGGARD,19.7292
55,-27,RGL.AX,Riversgold Limited,Gold,small,0.014,89.54,-0.0771,0.04,0.1034,STRONG_DOWN,100.0,211.11,133.33,-47.62,26.88,120.06,0.2302,LOW,-,0.0146,0.0144,0.0095,1,47.2653,LEADER,19.693
56,-10,GPR.AX,Geopacific Resources Limited,Gold,small,0.046,80.39,-0.0717,-0.0415,-0.0767,FLAT,15.0,119.05,119.05,-37.7,37.94,83.45,0.4577,LOW,-,0.0479,0.049,0.042,1,54.1242,LEADER,19.6454
57,-5,LRM.AX,Lion Rock Minerals Ltd,Gold,small,0.022,64.71,0.0384,0.14,0.06,FLAT,-24.14,69.23,633.33,-73.91,36.36,105.5,0.0478,LOW,-,0.0211,0.0214,0.0357,0,23.86,LAGGARD,19.3399
58,-26,RC1.AX,Redcastle Resources Limited,Gold,small,0.165,84.31,-0.0676,-0.0696,0.0463,FLAT,83.33,135.71,-2.94,-47.73,25.69,112.66,1.0239,MED,-,0.169,0.1622,0.1236,1,30.9471,LEADER,19.2214
59,-16,CMM.AX,Capricorn Metals Ltd,Gold,mid,13.63,49.67,0.1361,0.1545,0.1114,FLAT,3.38,40.82,193.09,-41.12,55.34,63.98,0.8829,LOW,-,12.061,12.0779,12.6592,1,35.3059,LAGGARD,18.9965
60,12,STN.AX,Saturn Metals Limited,Gold,small,0.525,69.28,0.096,-0.0564,0.1131,FLAT,7.14,90.91,118.75,-45.65,47.04,96.11,0.471,LOW,-,0.5242,0.5001,0.5055,1,44.4945,CONTENDER,18.6737
