rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,DTR.AX,Dateline Resources Limited,Gold,mid,0.405,100.0,-0.1484,0.285,0.9077,STRONG_DOWN,-37.69,6650.0,3275.0,-71.54,47.6,123.2,0.7982,LOW,-,0.4468,0.3845,0.2918,1,2569.3182,LEADER,507.9615
2,0,G11.AX,G11 Resources Limited,Gold,small,0.2775,99.35,-0.0816,0.041,-0.0449,FLAT,1287.5,2212.5,825.0,-30.77,34.3,66.21,0.1388,LOW,-,0.3029,0.3253,0.1847,1,1146.1826,LEADER,222.8135
3,0,A1G.AX,African Gold Limited,Gold,small,0.975,98.04,0.1033,0.1652,0.5738,STRONG_DOWN,134.94,905.15,2535.14,-37.36,48.0,77.19,1.0097,MED,-,0.897,0.8911,0.4928,1,562.8634,LEADER,126.1061
4,0,TM1.AX,Terra Metals Limited,Gold,small,0.305,98.69,0.136,0.0441,1.2862,FLAT,69.44,1425.0,369.23,-46.49,42.0,175.26,2.0266,HIGH,-,0.2862,0.3336,0.1685,1,341.4927,LEADER,95.3594
5,0,DGR.AX,DGR Global Limited,Gold,small,0.034,97.39,-0.0385,0.2933,-0.0269,FLAT,78.95,750.0,100.0,-40.0,26.4,86.55,1.1827,MED,-,0.0321,0.0315,0.023,1,228.7695,LEADER,59.9657
6,1,RSG.AX,Resolute Mining Limited,Gold,mid,1.395,90.2,0.0745,0.0718,0.2104,FLAT,30.99,248.75,187.63,-31.25,53.2,67.74,2.8546,HIGH,-,1.3567,1.3967,1.0447,1,195.3572,LEADER,58.0552
7,-1,VTM.AX,Victory Metals Limited,Gold,small,1.58,93.46,0.0679,0.3615,0.4581,STRONG_DOWN,29.51,332.88,507.69,-46.36,46.31,80.02,1.2486,MED,-,1.417,1.3199,1.244,1,192.6458,LEADER,51.465
8,0,FAL.AX,Falcon Metals Limited,Gold,small,0.485,96.73,-0.0385,-0.1822,-0.0767,FLAT,-41.57,432.97,288.0,-61.21,42.8,102.71,0.2112,LOW,-,0.5433,0.6799,0.6438,0,180.4205,LAGGARD,47.1785
9,0,KCN.AX,Kingsgate Consolidated Limited,Gold,mid,4.37,88.89,0.0288,-0.2074,-0.1247,FLAT,17.84,230.3,220.76,-43.14,56.4,78.51,0.4292,LOW,-,5.3458,5.7983,4.2343,1,165.4459,LEADER,45.2648
10,0,TOR.AX,Torque Metals Limited,Gold,small,0.43,96.08,-0.0385,0.5471,0.4948,FLAT,45.76,394.25,177.42,-36.23,46.0,115.49,1.3538,MED,-,0.4313,0.3486,0.2878,1,157.0321,LEADER,43.611
11,0,ERM.AX,Emmerson Resources Limited,Gold,small,0.38,92.16,0.0185,0.2457,0.441,STRONG_DOWN,65.22,261.9,675.51,-23.81,43.2,74.68,5.5715,HIGH,-,0.3748,0.3387,0.2578,1,151.5036,LEADER,42.2241
12,0,BCN.AX,Beacon Minerals Limited,Gold,small,3.4,91.5,0.0777,0.01,0.1974,FLAT,43.26,261.14,221.01,-38.13,47.2,74.74,0.6992,LOW,-,3.34,3.7294,2.5889,1,164.9148,LEADER,40.46
13,0,WGX.AX,Westgold Resources Limited,Gold,large,6.01,73.2,0.0718,-0.0097,0.0394,FLAT,9.07,127.76,168.21,-37.64,54.4,63.72,1.3496,MED,-,5.887,6.7728,5.1417,1,109.0749,CONTENDER,39.89
14,0,SBM.AX,St Barbara Limited,Gold,mid,0.635,86.93,0.077,-0.0816,0.1486,FLAT,7.63,217.5,170.21,-38.37,45.6,84.5,1.0303,MED,-,0.6322,0.7083,0.5204,1,117.3728,LEADER,39.0502
15,0,WWI.AX,West Wits Mining Limited,Gold,small,0.065,92.81,0.0463,-0.0774,-0.134,STRONG_UP,12.07,306.25,282.35,-37.63,38.4,77.78,0.881,LOW,-,0.0691,0.0763,0.0541,1,151.1957,LEADER,38.9073
16,8,PDI.AX,Predictive Discovery Limited,Gold,mid,0.835,80.39,0.1644,0.012,0.221,FLAT,89.77,153.03,263.04,-30.85,48.0,69.76,4.2493,HIGH,-,0.7985,0.8532,0.6194,1,105.2961,LEADER,37.4156
17,-1,HRN.AX,Horizon Gold Limited,Gold,small,1.28,88.24,-0.0614,0.1098,0.6135,STRONG_DOWN,100.0,228.21,357.14,-21.68,39.6,68.05,7.6495,HIGH,-,1.3543,1.206,0.7974,1,132.7983,LEADER,37.3662
18,-1,EVN.AX,Evolution Mining Limited,Gold,large,13.02,67.32,0.0079,-0.0144,0.1373,FLAT,19.94,107.43,248.77,-34.17,55.2,62.86,1.3466,MED,-,13.124,14.3757,11.0624,1,94.338,CONTENDER,35.3637
19,-1,NMG.AX,New Murchison Gold Limited,Gold,small,0.048,89.54,0.0296,-0.0921,0.0873,FLAT,45.45,242.86,380.0,-50.67,39.68,92.69,1.4288,MED,-,0.0488,0.0594,0.0379,1,103.9656,LEADER,35.0861
20,-1,USL.AX,Unico Silver Limited,Gold,small,0.595,85.62,-0.03,-0.2023,-0.2339,STRONG_UP,-8.46,205.13,240.0,-50.88,46.0,95.98,1.0626,MED,-,0.7125,0.8164,0.6303,0,98.3111,LAGGARD,33.8311
21,-1,AQI.AX,Alicanto Minerals Limited,Gold,small,1.63,94.77,0.0643,-0.0804,0.0132,FLAT,195.29,352.78,410.97,-47.03,36.0,108.95,0.6375,LOW,-,1.5903,1.8779,0.9594,1,116.5672,LEADER,33.6474
22,-1,NEM.AX,Newmont Corporation,Gold,large,159.33,71.24,0.0479,0.099,0.1428,STRONG_DOWN,22.77,118.74,170.05,-29.94,58.4,59.57,0.8853,LOW,-,152.94,164.7517,133.6779,1,116.4093,CONTENDER,33.5175
23,-1,BCM.AX,Brazilian Critical Minerals Limited,Gold,small,0.027,94.12,0.0014,-0.1316,0.1077,FLAT,-22.86,350.0,28.57,-50.0,34.8,114.48,0.517,LOW,-,0.0306,0.0317,0.0257,1,106.3941,LEADER,32.3183
24,-1,FFM.AX,FireFly Metals Ltd,Gold,mid,1.695,77.78,-0.0049,-0.0153,-0.0916,STRONG_UP,32.94,147.45,123.03,-37.28,51.2,76.31,0.7535,LOW,-,1.6805,1.8729,1.5822,1,98.928,LEADER,32.0643
25,0,BGD.AX,Barton Gold Holdings Limited,Gold,small,0.87,78.43,-0.0027,-0.1017,-0.2421,STRONG_UP,-25.0,148.57,200.0,-48.23,48.8,71.14,0.5824,LOW,-,0.9222,1.0601,1.0494,0,101.9157,LAGGARD,30.312
26,1,TRE.AX,Toubani Resources Inc,Gold,small,0.465,79.74,0.0834,0.1389,0.3,STRONG_DOWN,14.81,151.35,272.0,-44.79,42.8,71.35,1.0413,MED,-,0.4347,0.4577,0.3823,1,90.7896,LEADER,29.7441
27,1,RRL.AX,Regis Resources Limited,Gold,mid,6.72,54.25,0.0364,-0.0867,0.0005,FLAT,14.25,74.96,227.54,-39.58,54.8,64.57,1.5582,HIGH,-,6.9544,7.8011,6.2639,1,63.6209,CONTENDER,29.7341
28,-2,GDX,Van Eck Gold Miners AU GDX,Gold,small,93.82,73.86,0.0566,0.0854,0.1684,STRONG_DOWN,22.6,127.99,184.56,-30.84,58.63,60.63,0.3833,LOW,-,91.128,99.2114,77.7959,1,123.7669,CONTENDER,29.6972
29,0,WGR.AX,Western Gold Resources Limited,Gold,small,0.175,90.85,0.213,-0.0088,-0.0654,STRONG_UP,25.0,250.0,660.87,-50.48,39.6,116.34,0.5591,LOW,-,0.166,0.1901,0.1522,1,85.0954,LEADER,29.0953
30,0,GMD.AX,Genesis Minerals Limited,Gold,large,5.87,53.59,0.0074,-0.0325,-0.1202,STRONG_UP,-4.4,73.16,201.8,-36.46,53.6,69.5,1.1795,MED,EARLY,6.0735,6.837,5.9072,0,56.4198,LAGGARD,28.7684
31,0,ALK.AX,Alkane Resources Limited,Gold,mid,1.49,77.12,0.0349,0.063,0.2032,STRONG_DOWN,29.0,144.26,127.48,-26.23,50.8,70.21,0.5875,LOW,-,1.499,1.5806,1.1643,1,104.3801,LEADER,28.2352
32,0,FXG.AX,Felix Gold Limited,Gold,small,0.25,68.63,-0.1764,-0.0845,-0.2138,FLAT,-59.35,108.33,390.2,-71.15,42.4,101.07,1.5973,HIGH,-,0.2697,0.3165,0.3401,0,45.4471,LAGGARD,28.1043
33,0,GML.AX,Gateway Mining Limited,Gold,small,0.06,81.7,-0.0385,-0.0313,-0.0536,FLAT,-13.04,160.87,140.0,-44.76,37.2,64.31,0.6635,LOW,-,0.0672,0.071,0.0623,0,93.0547,LAGGARD,27.1912
34,0,LRM.AX,Lion Rock Minerals Ltd,Gold,small,0.02,79.08,-0.0385,0.0296,-0.1844,FLAT,-62.26,150.0,566.67,-72.46,36.4,107.87,1.1364,MED,-,0.0219,0.0232,0.0387,0,50.6165,LAGGARD,27.1609
35,0,SX2.AX,Southern Cross Gold Consolidated Ltd,Gold,mid,9.11,65.36,0.0089,-0.0294,-0.1045,STRONG_UP,8.58,106.11,139.74,-34.88,53.2,70.79,0.7594,LOW,-,9.23,10.1984,8.3736,1,79.7426,CONTENDER,27.1585
36,0,GGP.AX,Greatland Resources Limited,Gold,large,12.85,56.21,0.2796,0.1402,0.3165,FLAT,73.65,76.03,76.03,-36.89,50.51,75.27,1.3764,MED,-,11.2705,12.3912,,0,51.0183,LAGGARD,26.8931
37,0,RMS.AX,Ramelius Resources Limited,Gold,large,3.68,49.02,0.0084,-0.009,-0.0405,STRONG_UP,-7.32,61.34,98.09,-33.84,50.8,59.9,1.4305,MED,-,3.8267,4.2928,3.5878,1,52.0223,LAGGARD,26.6742
38,0,AUC.AX,Ausgold Limited,Gold,small,0.905,64.71,0.0666,-0.0972,-0.1014,STRONG_UP,-5.73,103.37,158.57,-42.31,51.2,74.72,1.2058,MED,-,0.9675,1.0579,0.8983,1,70.8322,CONTENDER,26.3481
39,0,PRU.AX,Perseus Mining Limited,Gold,large,5.28,52.94,0.0318,0.0735,0.0354,FLAT,7.8,72.72,142.02,-28.47,52.0,49.83,0.8691,LOW,-,5.142,5.5482,4.7789,1,75.8883,CONTENDER,26.0418
40,0,STK.AX,Strickland Metals Limited,Gold,mid,0.205,82.35,0.0419,0.0513,0.1327,STRONG_DOWN,32.26,162.82,57.69,-31.25,39.2,81.22,0.7383,LOW,-,0.2,0.2125,0.1805,1,78.5836,LEADER,25.0038
41,0,DPM.AX,DPM Metals Inc.,Gold,large,52.57,50.33,0.0706,0.0551,0.2295,FLAT,53.97,66.32,66.32,-30.84,59.56,58.29,0.544,LOW,-,50.1112,52.7132,,0,67.7672,LAGGARD,24.9812
42,0,CTO.AX,Citigold Corporation Limited,Gold,small,0.019,95.42,-0.0885,0.3475,0.2952,FLAT,137.5,375.0,216.67,-43.48,24.0,127.24,0.2677,LOW,-,0.0174,0.0173,0.0111,1,70.7325,LEADER,24.7418
43,0,VAU.AX,Vault Minerals Limited,Gold,mid,4.12,47.06,0.0034,-0.0798,-0.1541,STRONG_UP,-6.18,58.69,64.79,-41.81,50.4,60.86,1.0231,MED,EARLY,4.4154,5.1131,4.3374,0,48.6009,WEAK,24.4431
44,0,SMI.AX,Santana Minerals Limited,Gold,mid,0.675,47.71,-0.0234,-0.0662,-0.1529,STRONG_UP,-13.46,58.82,48.35,-43.16,47.6,61.32,1.1429,MED,EARLY,0.7745,0.9031,0.7918,0,45.6621,WEAK,24.2459
45,0,GHM.AX,Golden Horse Minerals Limited,Gold,small,0.445,69.28,-0.0155,-0.2018,-0.3208,STRONG_UP,-33.58,111.9,85.42,-50.6,46.8,77.9,0.276,LOW,-,0.5145,0.6302,0.621,0,67.2291,LAGGARD,24.1803
46,0,TAM.AX,Tanami Gold NL,Gold,small,0.092,86.27,0.0582,-0.0754,0.2029,FLAT,43.75,206.67,130.0,-34.4,39.6,102.98,0.5408,LOW,-,0.102,0.1006,0.0743,1,79.4717,LEADER,24.0502
47,0,RXR.AX,Robex Resources Inc.,Gold,mid,6.56,62.09,0.1778,0.022,0.2565,FLAT,56.19,81.72,81.72,-32.16,53.37,61.82,0.3359,LOW,-,6.2275,6.6286,5.0026,1,70.5477,CONTENDER,23.7239
48,0,STN.AX,Saturn Metals Limited,Gold,small,0.47,70.59,0.1528,0.0224,0.0971,FLAT,-22.31,118.6,129.27,-45.65,47.6,94.69,1.0935,MED,-,0.4442,0.4971,0.4903,0,59.6217,LAGGARD,23.4166
49,0,TSO.AX,Tesoro Gold Limited,Gold,small,0.905,75.82,-0.0159,0.0473,-0.1718,FLAT,-12.56,132.05,115.48,-41.05,44.4,82.18,0.3657,LOW,-,0.9242,1.0356,0.8799,1,71.3446,LEADER,23.3708
50,0,TTM.AX,Titan Minerals Limited,Gold,small,0.815,76.47,0.0078,-0.0189,0.0779,FLAT,89.53,136.23,201.85,-35.78,42.4,78.9,0.2408,LOW,-,0.8867,0.9323,0.6387,1,73.2095,LEADER,22.7666
51,0,TCG.AX,Turaco Gold Limited,Gold,mid,0.625,49.67,0.0046,-0.0197,-0.1365,STRONG_UP,45.35,64.47,237.84,-37.36,46.8,71.68,1.0403,MED,-,0.643,0.6879,0.5806,1,42.095,LAGGARD,22.3463
52,1,ODY.AX,Odyssey Gold Limited,Gold,small,0.037,74.51,0.1565,0.1087,0.1959,FLAT,-5.13,131.25,76.19,-44.44,38.0,100.31,1.0315,MED,-,0.0353,0.0341,0.0311,1,49.7209,CONTENDER,21.7274
53,1,PNR.AX,Pantoro Gold Limited,Gold,mid,3.5,43.79,0.0636,-0.1975,-0.2308,STRONG_UP,-44.53,44.63,174.51,-52.82,52.8,84.77,0.9241,LOW,EARLY,3.6155,4.5456,4.6972,0,27.7971,WEAK,21.139
54,1,AS1.AX,Asara Resources Limited,Gold,small,0.11,83.66,-0.0385,-0.0835,0.2077,FLAT,32.53,182.05,1122.22,-32.26,38.0,106.95,0.1005,LOW,-,0.1259,0.1246,0.0865,1,64.6839,LEADER,20.8532
55,1,GA8.AX,GoldArc Resources Limited,Gold,small,0.054,67.97,0.088,-0.0239,-0.055,STRONG_UP,74.19,107.69,107.69,-44.74,41.84,83.87,0.5846,LOW,-,0.0544,0.0642,,0,53.7242,LAGGARD,20.6113
56,1,CMM.AX,Capricorn Metals Ltd,Gold,mid,10.94,39.87,0.0334,-0.0706,-0.1442,STRONG_UP,-18.5,35.63,106.51,-41.12,55.6,64.57,1.3568,MED,EARLY,11.3364,13.0257,12.3545,0,30.6817,WEAK,20.4683
57,1,GPR.AX,Geopacific Resources Limited,Gold,small,0.051,81.05,0.1772,0.1044,0.2668,FLAT,27.5,155.0,112.5,-37.7,36.8,99.78,0.2949,LOW,-,0.0483,0.0517,0.0393,1,57.1658,LEADER,20.3239
58,1,AUE.AX,Aurum Resources Limited,Gold,small,0.6,63.4,0.0539,-0.0367,-0.0416,STRONG_UP,-20.0,100.0,135.29,-33.97,46.0,73.5,0.9546,LOW,-,0.5975,0.6638,0.6073,0,62.585,LAGGARD,20.1951
59,1,ION.AX,Iondrive Limited,Gold,small,0.021,54.9,0.1296,-0.0021,-0.3987,STRONG_UP,-55.32,75.0,133.33,-75.38,35.6,116.24,0.0524,LOW,-,0.0207,0.0309,0.0411,0,22.9697,LAGGARD,20.1815
