rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,1,G11.AX,G11 Resources Limited,Gold,small,0.335,99.35,0.0589,0.0811,0.1164,STRONG_DOWN,52.27,2133.33,915.15,-32.05,35.19,69.91,0.157,LOW,-,0.3105,0.3131,0.209,1,1073.8378,LEADER,208.8448
2,-1,DTR.AX,Dateline Resources Limited,Gold,mid,0.24,100.0,-0.1035,-0.5529,-0.1431,FLAT,-11.11,2300.0,1900.0,-71.54,47.04,115.43,0.3947,LOW,EARLY,0.3513,0.3833,0.3128,0,937.2953,LAGGARD,198.5323
3,0,TM1.AX,Terra Metals Limited,Gold,small,0.325,98.69,-0.0858,0.1523,0.1429,FLAT,109.68,1060.71,501.85,-46.49,43.48,105.43,3.2953,HIGH,-,0.3263,0.3314,0.1927,1,437.4453,LEADER,114.8824
4,0,A1G.AX,African Gold Limited,Gold,small,1.04,98.04,0.0282,0.0879,0.382,STRONG_DOWN,246.67,732.0,2950.75,-37.36,46.64,74.24,0.0,LOW,-,1.0197,0.9581,0.5634,1,459.8664,LEADER,94.3204
5,0,KCN.AX,Kingsgate Consolidated Limited,Gold,mid,6.42,93.46,0.062,0.4294,0.1469,FLAT,91.96,288.49,300.41,-43.14,56.92,87.65,0.4038,LOW,-,5.4945,5.7396,4.5182,1,187.3462,LEADER,49.5032
6,2,FAL.AX,Falcon Metals Limited,Gold,small,0.495,96.73,0.0084,-0.0597,-0.2758,STRONG_UP,-23.26,395.0,266.67,-61.21,42.29,104.89,0.8182,LOW,-,0.5145,0.5871,0.6706,0,159.2578,LAGGARD,44.128
7,7,PDI.AX,Predictive Discovery Limited,Gold,mid,1.015,86.93,0.0586,0.3455,0.3068,FLAT,91.51,178.08,383.33,-30.85,48.62,71.06,1.8534,HIGH,-,0.9237,0.8871,0.6656,1,121.8457,LEADER,41.3174
8,1,AQI.AX,Alicanto Minerals Limited,Gold,small,1.72,96.08,0.055,0.0803,-0.0098,FLAT,258.33,377.78,681.82,-47.03,38.34,106.71,0.7376,LOW,-,1.7177,1.7734,1.0784,1,135.7324,LEADER,37.2317
9,-2,DGR.AX,DGR Global Limited,Gold,small,0.028,97.39,-0.073,-0.2568,0.076,FLAT,47.37,460.0,86.67,-40.0,25.69,86.62,0.5775,LOW,-,0.0314,0.0312,0.0251,1,136.4281,LEADER,36.2973
10,0,TOR.AX,Torque Metals Limited,Gold,small,0.45,95.42,-0.1108,0.0103,0.579,STRONG_DOWN,73.08,368.75,246.15,-36.23,45.45,116.17,0.5231,LOW,-,0.4905,0.4191,0.3175,1,144.2686,LEADER,35.9439
11,-5,VTM.AX,Victory Metals Limited,Gold,small,1.655,91.5,-0.0438,0.1039,0.5349,STRONG_DOWN,66.33,248.42,619.57,-46.36,46.15,85.32,0.5963,LOW,-,1.7245,1.5019,1.3211,1,134.3721,LEADER,35.4884
12,4,FFM.AX,FireFly Metals Ltd,Gold,mid,2.13,84.97,0.0097,0.2327,0.107,FLAT,25.29,166.25,153.57,-37.28,50.99,84.59,1.1226,MED,-,2.0358,1.9029,1.6681,1,100.2138,LEADER,35.1011
13,0,BCN.AX,Beacon Minerals Limited,Gold,small,3.05,88.89,-0.011,-0.1121,-0.1309,STRONG_UP,26.94,199.04,159.17,-38.13,47.04,73.09,0.2968,LOW,-,3.3245,3.5042,2.7785,1,128.1016,LEADER,34.4616
14,1,WGX.AX,Westgold Resources Limited,Gold,large,5.9,73.86,-0.023,-0.0287,-0.0685,STRONG_UP,20.41,100.26,165.64,-37.64,52.57,62.34,0.706,LOW,-,6.3125,6.4686,5.4422,1,84.5431,CONTENDER,32.2817
15,-3,NMG.AX,New Murchison Gold Limited,Gold,small,0.049,90.85,0.0082,0.0396,-0.1667,FLAT,75.0,226.67,390.0,-50.67,39.2,84.99,0.4336,LOW,-,0.0485,0.0529,0.0406,1,104.5456,LEADER,31.6429
16,1,RSG.AX,Resolute Mining Limited,Gold,mid,1.215,81.05,-0.1295,-0.1348,0.0107,FLAT,20.9,138.24,184.21,-31.25,50.59,69.27,0.6872,LOW,-,1.414,1.4089,1.1102,1,100.9575,LEADER,29.9217
17,-6,GA8.AX,GoldArc Resources Limited,Gold,small,0.08,90.2,0.0408,0.5926,0.3156,FLAT,63.27,207.69,207.69,-44.74,42.68,100.99,1.0492,MED,-,0.0649,0.0632,,0,87.7741,LAGGARD,29.5644
18,1,NEM.AX,Newmont Corporation,Gold,large,153.58,68.63,0.0223,-0.0443,-0.0128,FLAT,30.4,88.75,146.82,-29.94,56.52,60.31,0.4909,LOW,-,160.7385,161.6228,139.7988,1,83.1756,CONTENDER,28.2635
19,6,PRU.AX,Perseus Mining Limited,Gold,large,5.59,60.13,0.03,0.0462,0.0537,STRONG_DOWN,23.64,70.31,152.9,-28.47,50.59,47.94,1.1035,MED,-,5.5465,5.475,4.9643,1,74.194,CONTENDER,27.7165
20,0,SBM.AX,St Barbara Limited,Gold,mid,0.635,77.12,-0.0354,0.0114,0.0028,FLAT,23.3,118.97,139.62,-38.37,44.66,73.59,0.5714,LOW,-,0.6782,0.6954,0.5539,1,72.1973,LEADER,26.4738
21,1,GGP.AX,Greatland Resources Limited,Gold,large,13.99,70.59,0.012,0.2165,0.1917,FLAT,104.83,91.64,91.64,-36.89,49.3,77.91,0.6586,LOW,-,14.0775,12.8588,9.4843,1,57.9905,CONTENDER,26.2129
22,7,ERM.AX,Emmerson Resources Limited,Gold,small,0.385,86.27,-0.0256,-0.0109,0.4561,STRONG_DOWN,48.08,175.0,755.56,-23.81,43.87,71.87,0.0961,LOW,-,0.4045,0.377,0.2817,1,106.8213,LEADER,26.0913
23,11,PRX.AX,Prodigy Gold NL,Gold,small,0.074,66.67,0.3736,0.2474,0.2452,STRONG_UP,45.1,85.0,38.75,-66.67,26.48,65.16,2.7851,HIGH,-,0.0586,0.0608,0.0573,1,34.5427,CONTENDER,26.0488
24,-1,RXR.AX,Robex Resources Inc.,Gold,mid,7.23,74.51,0.1303,0.0331,0.2868,FLAT,61.74,100.28,100.28,-32.16,53.3,65.98,0.337,LOW,-,6.3255,6.6738,5.0748,1,81.0058,CONTENDER,25.8961
25,-4,LAT.AX,Latitude 66 Limited,Gold,small,0.175,88.24,-0.0302,0.2721,0.4227,STRONG_DOWN,186.89,191.67,8650.0,-61.67,33.2,94.72,0.5671,LOW,-,0.1649,0.1634,0.0924,1,67.1805,LEADER,25.7702
26,0,BCM.AX,Brazilian Critical Minerals Limited,Gold,small,0.032,92.16,0.0282,0.1567,0.5061,STRONG_DOWN,-3.03,255.56,39.13,-50.0,35.18,121.2,0.1872,LOW,-,0.0297,0.0319,0.0273,1,74.1786,LEADER,25.2476
27,-9,WWI.AX,West Wits Mining Limited,Gold,small,0.545,85.62,-0.0827,-0.1869,-0.121,FLAT,9.0,172.5,240.63,-41.4,37.94,80.3,0.619,LOW,-,0.6322,0.7039,0.5769,0,81.5025,LAGGARD,24.6261
28,14,RGL.AX,Riversgold Limited,Gold,small,0.016,92.16,0.0948,0.3805,0.1139,FLAT,128.57,255.56,166.67,-47.62,27.27,128.07,1.0805,MED,-,0.0142,0.0145,0.0091,1,54.4156,LEADER,24.5452
29,-2,TSO.AX,Tesoro Gold Limited,Gold,small,1.05,81.7,-0.026,0.1398,0.0127,FLAT,25.0,141.38,79.49,-41.05,44.66,82.6,0.291,LOW,-,1.0215,0.9921,0.9328,1,76.441,LEADER,24.4299
30,6,VAU.AX,Vault Minerals Limited,Gold,mid,4.72,60.78,-0.0303,0.1089,-0.0631,FLAT,6.71,71.23,63.62,-41.81,50.59,59.98,0.9001,LOW,-,4.5935,4.7976,4.5133,1,60.0769,CONTENDER,24.3583
31,-1,HRN.AX,Horizon Gold Limited,Gold,small,1.17,83.66,0.0456,-0.1804,0.4656,FLAT,58.11,157.14,333.33,-26.21,39.92,70.97,0.5374,LOW,-,1.2225,1.2846,0.854,1,88.3915,LEADER,23.9591
32,1,USL.AX,Unico Silver Limited,Gold,small,0.585,82.35,-0.1222,-0.0804,-0.2257,FLAT,20.62,154.35,277.42,-50.88,45.45,102.32,0.8506,LOW,-,0.6523,0.7375,0.6605,0,68.5605,LAGGARD,23.9463
33,5,GMD.AX,Genesis Minerals Limited,Gold,large,6.35,56.86,-0.0111,0.066,-0.0747,FLAT,11.01,64.51,260.8,-36.46,52.57,70.98,0.4418,LOW,-,6.4295,6.5504,6.0981,1,47.7765,CONTENDER,23.9042
34,1,EVN.AX,Evolution Mining Limited,Gold,large,12.57,57.52,-0.0122,-0.0764,-0.0201,FLAT,24.28,64.71,225.11,-34.17,52.17,65.54,0.5952,LOW,-,13.3355,13.8887,11.5651,1,51.5087,CONTENDER,23.7606
35,-7,SX2.AX,Southern Cross Gold Consolidated Ltd,Gold,mid,10.4,67.32,-0.075,0.1172,0.0685,FLAT,23.08,85.71,173.68,-34.88,53.36,69.72,0.4856,LOW,-,10.424,10.168,8.7008,1,65.6012,CONTENDER,23.6764
36,9,TAM.AX,Tanami Gold NL,Gold,small,0.1,87.58,0.0698,0.1454,0.1251,FLAT,49.25,185.71,156.41,-34.4,39.92,96.69,0.4188,LOW,-,0.092,0.0981,0.0771,1,76.6751,LEADER,23.4978
37,7,CTO.AX,Citigold Corporation Limited,Gold,small,0.018,94.77,-0.158,-0.0804,0.1201,STRONG_DOWN,63.64,350.0,227.27,-43.48,26.48,140.13,0.1634,LOW,-,0.0199,0.0184,0.0125,1,66.1386,LEADER,22.9355
38,-1,RRL.AX,Regis Resources Limited,Gold,mid,7.14,55.56,-0.0178,0.0486,0.0262,FLAT,21.6,62.82,230.77,-39.58,53.75,61.77,0.531,LOW,-,7.313,7.5987,6.5213,1,54.6602,CONTENDER,22.6854
39,9,TTM.AX,Titan Minerals Limited,Gold,small,0.86,76.47,0.1032,0.0575,-0.0019,STRONG_UP,73.74,115.0,186.67,-35.78,42.29,72.42,,LOW,-,0.8125,0.8741,0.68,1,67.1548,LEADER,22.4993
40,-9,GML.AX,Gateway Mining Limited,Gold,small,0.0695,79.08,0.0354,0.0653,0.1248,STRONG_DOWN,-26.06,124.19,308.82,-44.76,36.76,69.41,0.2049,LOW,-,0.0682,0.0699,0.066,1,65.7737,LEADER,22.0974
41,22,MOH.AX,Moho Resources Limited,Gold,small,0.009,89.54,0.0282,0.0509,-0.186,FLAT,12.5,200.0,80.0,-57.14,17.39,142.22,2.8635,HIGH,-,0.0089,0.0079,0.0075,1,24.4551,LEADER,22.0921
42,1,BGL.AX,Bellevue Gold Limited,Gold,mid,1.595,62.75,-0.0211,0.0374,-0.0273,FLAT,42.41,75.27,-10.64,-36.93,50.59,73.02,0.5323,LOW,-,1.6893,1.655,1.3639,1,52.1521,CONTENDER,21.6643
