rank,delta_rank,ticker,name,sector,industry,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,SRL.AX,Sunrise Energy Metals Limited,Producer manufacturing,Industrial machinery,small,15.02,100.0,-0.059,0.2105,1.0302,STRONG_DOWN,126.89,3519.28,2996.91,-36.13,55.34,89.3,0.3713,LOW,-,13.7855,11.7864,7.6608,1,2180.9273,LEADER,414.0378
2,0,ELS.AX,Elsight Ltd.,Technology services,Packaged software,small,7.56,98.65,0.2727,0.1109,0.593,FLAT,306.45,759.09,1678.82,-45.2,54.15,71.64,1.247,MED,-,6.348,6.44,3.6838,1,573.7685,LEADER,130.3446
3,1,4DX.AX,4DMedical Ltd.,Technology services,Information technology services,mid,4.09,99.32,0.2319,0.0247,0.0234,STRONG_UP,139.18,1198.41,611.3,-52.79,47.83,120.94,1.1413,MED,-,3.607,4.7166,3.1287,1,473.9547,LEADER,119.8863
4,-1,VMM.AX,Viridis Mining and Minerals Limited,Non-energy minerals,Precious metals,small,3.86,99.72,0.0663,0.5815,0.7797,STRONG_DOWN,293.88,1069.7,134.65,-58.06,50.2,107.56,1.2966,MED,-,3.032,2.5226,1.8023,1,499.2449,LEADER,118.2362
5,0,PLS.AX,PLS Group Limited,Non-energy minerals,Other metals/Minerals,large,6.74,96.58,0.0531,0.1515,0.5621,STRONG_DOWN,66.42,491.23,76.44,-21.33,56.92,52.6,0.7695,LOW,-,6.279,5.7794,4.1669,1,531.5723,LEADER,107.381
6,0,ALR.AX,Altair Minerals limited,Non-energy minerals,Other metals/Minerals,small,0.038,100.0,-0.05,-0.0583,0.7412,FLAT,90.0,1800.0,850.0,-37.04,33.2,139.83,0.2173,LOW,-,0.0407,0.0357,0.0245,1,427.3761,LEADER,93.0737
7,0,SPL.AX,Starpharma Holdings Limited,Health technology,Pharmaceuticals: major,small,0.725,100.0,0.0821,0.0512,0.9288,FLAT,79.01,688.04,559.09,-28.09,47.04,72.2,0.4582,LOW,-,0.6743,0.6237,0.4027,1,448.2765,LEADER,91.3463
8,2,MRD.AX,Mount Ridley Mines Limited,Non-energy minerals,Other metals/Minerals,small,0.027,99.86,-0.0357,-0.032,0.1222,STRONG_DOWN,-28.95,1250.0,170.0,-61.4,26.88,86.7,0.245,LOW,-,0.0281,0.0296,0.0243,1,387.5432,LEADER,87.3492
9,3,TM1.AX,Terra Metals Limited,Non-energy minerals,Precious metals,small,0.375,99.57,0.087,0.3533,0.1579,FLAT,177.78,971.43,792.86,-46.49,43.87,108.51,0.7538,LOW,-,0.3157,0.3116,0.221,1,392.7433,LEADER,85.6462
10,0,AFA.AX,ASF Group Limited,Finance,Financial conglomerates,small,0.065,100.0,0.0156,0.2158,0.0588,FLAT,62.5,983.33,91.18,-88.57,19.37,62.57,0.0853,LOW,-,0.0602,0.0591,0.059,1,304.4137,LEADER,77.1514
11,3,SKS.AX,SKS Technologies Group Limited,Electronic technology,Electronic equipment/Instruments,small,9.21,96.88,0.115,0.329,1.2552,STRONG_DOWN,123.89,437.2,1218.48,-26.7,53.75,70.82,1.0987,MED,-,8.215,6.4736,4.4522,1,331.8234,LEADER,75.9286
12,-3,KLR.AX,Kaili Resources Limited,Non-energy minerals,Precious metals,small,0.0835,99.43,0.0309,-0.1196,-0.2663,STRONG_UP,-49.39,943.75,735.0,-92.59,19.37,66.19,,LOW,-,0.0895,0.1003,0.2085,0,276.1812,LAGGARD,72.6404
13,5,FRS.AX,Forrestania Resources Limited,Non-energy minerals,Precious metals,small,0.56,98.43,-0.0667,0.1355,-0.0306,FLAT,89.83,608.86,1066.67,-51.75,48.22,91.7,0.6576,LOW,-,0.554,0.505,0.3816,1,320.1665,LEADER,72.2426
14,7,A1G.AX,African Gold Ltd,Non-energy minerals,Precious metals,small,1.04,97.44,0.0,0.1265,0.4262,STRONG_DOWN,240.98,530.3,3486.21,-37.36,47.19,73.54,0.0,LOW,-,1.024,0.9613,0.5675,1,340.291,LEADER,72.0649
