rank,delta_rank,ticker,name,sector,industry,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,SRL.AX,Sunrise Energy Metals Limited,Producer manufacturing,Industrial machinery,small,17.78,100.0,0.0249,0.2276,1.1033,STRONG_DOWN,128.24,1886.59,5053.62,-36.13,54.94,73.52,0.8351,LOW,-,15.7785,14.0432,8.8525,1,1409.812,LEADER,269.3558
2,0,AFA.AX,ASF Group Limited,Finance,Financial conglomerates,small,0.062,100.0,-0.0149,-0.0478,0.24,FLAT,29.17,1966.67,106.67,-88.57,21.34,52.06,2.6486,HIGH,-,0.062,0.0612,0.0638,0,806.1595,LAGGARD,207.9286
3,0,4DX.AX,4DMedical Ltd.,Technology services,Information technology services,mid,4.57,100.0,0.0406,0.3854,-0.182,FLAT,25.21,1728.0,723.42,-52.79,50.2,101.1,0.7518,LOW,-,4.0145,4.1098,3.3985,1,858.0178,LEADER,178.0691
4,8,MRD.AX,Mount Ridley Mines Limited,Non-energy minerals,Other metals/Minerals,small,0.023,99.86,-0.0456,-0.0426,-0.0679,FLAT,-28.13,1050.0,130.0,-61.4,26.88,55.51,1.0063,MED,-,0.0254,0.028,0.0262,0,508.4489,LAGGARD,120.4358
5,10,FTI.AX,Fortifai Limited,Technology services,Packaged software,small,1.16,99.32,0.1494,0.5536,1.6724,STRONG_DOWN,226.76,1446.67,351.11,-44.55,41.11,142.96,1.5365,HIGH,-,0.8852,0.7642,0.4028,1,416.0077,LEADER,110.3253
6,11,LIN.AX,Lindian Resources Limited,Non-energy minerals,Other metals/Minerals,small,0.91,99.42,0.173,0.2327,0.2363,STRONG_DOWN,149.32,828.57,727.27,-35.32,45.45,81.05,1.0683,MED,-,0.8415,0.8141,0.5465,1,464.6339,LEADER,105.748
7,-2,SPL.AX,Starpharma Holdings Limited,Health technology,Pharmaceuticals: major,small,0.69,100.0,0.0234,0.0778,0.5615,STRONG_DOWN,86.49,658.24,675.28,-28.09,47.04,63.0,0.3803,LOW,-,0.7057,0.6957,0.4519,1,491.4872,LEADER,98.1169
8,-4,AYA.AX,Artrya Limited,Technology services,Packaged software,small,5.28,97.95,0.1363,0.209,0.6567,STRONG_DOWN,28.47,676.47,2414.29,-48.32,48.62,81.16,1.0249,MED,-,4.82,4.6064,3.679,1,405.2489,LEADER,95.8649
9,-1,MPP.AX,Metro Performance Glass Ltd,Process industries,Industrial specialties,small,0.945,100.0,0.0362,0.2968,0.2765,FLAT,2262.5,1710.45,,-54.55,10.67,43.16,0.0,LOW,-,0.8962,0.8812,0.4172,1,422.8566,LEADER,94.8868
10,0,VMM.AX,Viridis Mining and Minerals Limited,Non-energy minerals,Precious metals,small,3.62,98.99,0.0277,0.1043,1.0452,STRONG_DOWN,188.45,722.73,244.76,-58.06,49.8,97.74,0.6498,LOW,-,3.669,3.1118,1.9996,1,368.2404,LEADER,81.5659
